Student_Unique_ID,Age,Gender,Home_Location,Family_Income,Attendance_Rate,Study_Hours,Past_Failures,Previous_Score,Exam_Score,Internet_Access,Sleep_Hours,Motivation_Level,Peer_Influence,Smoking_Habits,Alcohol_Use,Sports_Participation,Cultural_Activities,Club_Membership,Leadership_Role,Volunteer_Hours,Competitions_Attended,Awards_Received,Creative_Projects,Performance_Label,Region,Class,Section,Parental_Education_Level,Parental_Occupation,Study_Environment,Access_to_Tutoring,Mental_Health_Status,Nutrition_Quality,Transport_Mode,Device_Availability
S10_S_D_0082,16,Male,Suburban,Low,88.98,4.2,1,72.95,52.42,Yes,4.4,Medium,Neutral,No,Yes,No,Yes,Yes,No,7,4,2,1,Medium,South,10th,D,High School,Farmer,Quiet,No,Anxious,Average,Car,No
S6_W_B_0096,12,Male,Urban,Low,98.4,4.1,3,96.76,57.07,No,7.6,High,Neutral,No,Yes,No,No,Yes,No,17,9,0,3,High,West,6th,B,High School,Engineer,Shared,No,Anxious,Good,Cycle,No
S6_W_B_0097,12,Male,Urban,Low,78.51,4.0,1,96.11,51.24,Yes,5.3,Low,Positive,No,Yes,No,No,No,Yes,13,5,4,3,High,West,6th,B,High School,Engineer,Noisy,No,Stressed,Good,Bus,No
S7_W_B_0094,12,Female,Urban,Medium,96.2,2.6,3,49.06,83.83,Yes,5.4,Low,Positive,No,Yes,Yes,No,Yes,Yes,13,2,4,0,High,West,7th,B,Bachelor,Teacher,Noisy,Yes,Anxious,Good,Car,Yes
S10_S_B_0094,16,Female,Urban,High,79.22,5.6,0,46.76,60.37,Yes,6.3,Medium,Positive,No,Yes,No,Yes,No,No,19,0,1,2,High,South,10th,B,Master,Engineer,Shared,No,Stressed,Average,Car,Yes
S9_N_A_0098,14,Male,Rural,High,95.26,1.9,0,67.88,78.92,No,7.0,High,Positive,Yes,Yes,No,No,No,No,7,4,3,0,Low,North,9th,A,Bachelor,Teacher,Shared,Yes,Stressed,Poor,Car,No
S7_E_A_0092,13,Male,Suburban,Medium,97.95,1.8,0,59.17,90.59,No,5.3,Medium,Neutral,Yes,No,Yes,Yes,No,Yes,18,5,2,2,High,East,7th,A,Master,Unemployed,Quiet,No,Stable,Poor,Bus,Yes
S10_S_B_0095,15,Female,Suburban,Low,75.58,5.3,0,61.22,43.52,Yes,6.2,Medium,Positive,Yes,Yes,Yes,Yes,Yes,Yes,0,3,3,3,Medium,South,10th,B,Bachelor,Teacher,Noisy,No,Stressed,Average,Car,No
S11_W_D_0079,16,Female,Urban,High,80.58,1.8,2,52.05,92.4,Yes,6.9,High,Negative,No,Yes,Yes,No,No,No,7,0,4,1,Low,West,11th,D,,Farmer,Noisy,Yes,Stressed,Good,Walk,Yes
S12_W_C_0085,17,Female,Rural,Low,80.82,1.8,0,99.44,85.64,Yes,4.4,High,Positive,Yes,No,No,No,Yes,Yes,9,3,0,1,Medium,West,12th,C,Master,Farmer,Noisy,Yes,Stressed,Good,Cycle,Yes
S7_S_C_0094,13,Female,Suburban,Medium,79.31,3.8,2,63.82,42.08,No,5.7,Medium,Negative,No,No,Yes,No,Yes,Yes,17,2,4,2,Medium,South,7th,C,Bachelor,Teacher,Quiet,No,Stressed,Poor,Car,No
S11_N_D_0094,16,Male,Urban,Medium,96.54,2.6,2,96.44,86.02,No,5.6,Medium,Negative,No,Yes,Yes,Yes,Yes,Yes,10,4,3,0,Low,North,11th,D,Master,Engineer,Shared,No,Stressed,Good,Walk,Yes
S12_S_D_0073,17,Male,Suburban,Medium,81.97,2.0,3,94.13,89.46,Yes,5.9,Medium,Positive,Yes,Yes,No,Yes,Yes,No,5,8,4,1,Medium,South,12th,D,High School,Teacher,Noisy,No,Stressed,Good,Cycle,No
S9_S_B_0084,15,Male,Suburban,Medium,99.66,2.9,3,72.53,71.64,Yes,5.5,High,Neutral,Yes,No,No,Yes,Yes,No,7,5,2,0,High,South,9th,B,Master,Teacher,Noisy,Yes,Anxious,Average,Walk,Yes
S7_N_C_0087,13,Female,Urban,High,91.24,5.5,2,67.18,40.75,Yes,5.8,High,Neutral,Yes,Yes,Yes,Yes,Yes,No,8,3,1,3,High,North,7th,C,Bachelor,Unemployed,Noisy,No,Stable,Average,Bus,Yes
S7_S_D_0091,13,Male,Rural,High,86.74,2.4,3,67.63,53.74,No,4.9,Medium,Positive,Yes,Yes,No,No,Yes,Yes,14,4,2,0,High,South,7th,D,High School,Unemployed,Noisy,Yes,Stable,Poor,Cycle,Yes
S7_W_A_0076,13,Male,Urban,Medium,85.16,4.6,0,96.75,87.66,No,8.6,High,Negative,Yes,Yes,Yes,Yes,No,Yes,14,7,0,0,High,West,7th,A,Bachelor,Engineer,Noisy,Yes,Stable,Good,Cycle,No
S12_S_A_0092,17,Female,Urban,Medium,94.88,3.1,3,86.81,46.45,Yes,7.3,Medium,Negative,No,Yes,Yes,Yes,No,Yes,11,9,1,1,Low,South,12th,A,Bachelor,Farmer,Noisy,No,Stable,Poor,Walk,No
S7_S_A_0077,13,Female,Suburban,High,94.05,3.0,3,99.56,97.0,Yes,5.9,Medium,Neutral,No,Yes,Yes,No,Yes,No,0,1,1,4,High,South,7th,A,High School,Farmer,Shared,Yes,Anxious,Average,Bus,Yes
S12_N_B_0099,17,Female,Suburban,Medium,81.47,3.5,3,64.11,91.71,No,4.4,Low,Neutral,Yes,Yes,Yes,No,No,Yes,7,1,1,2,Medium,North,12th,B,Bachelor,Farmer,Quiet,No,Stable,Average,Cycle,No
S10_W_D_0075,15,Male,Rural,Medium,98.09,2.2,1,66.23,94.45,Yes,4.1,High,Neutral,No,Yes,Yes,No,No,No,11,5,3,3,High,West,10th,D,High School,Engineer,Noisy,Yes,Anxious,Average,Car,Yes
S7_E_C_0091,13,Female,Rural,Low,96.02,1.5,0,46.12,41.39,No,7.9,Medium,Neutral,No,Yes,No,No,No,Yes,12,4,4,2,Low,East,7th,C,High School,Teacher,Shared,No,Anxious,Good,Walk,No
S11_N_D_0095,17,Female,Urban,Low,80.44,5.4,1,62.83,94.73,No,7.2,Low,Positive,Yes,No,No,No,Yes,Yes,17,6,4,2,Medium,North,11th,D,,Farmer,Shared,Yes,Stressed,Poor,Bus,Yes
S10_E_A_0097,15,Female,Rural,High,88.98,1.7,0,48.54,84.59,Yes,5.5,High,Neutral,No,No,Yes,No,No,No,0,3,4,4,Low,East,10th,A,,Unemployed,Quiet,Yes,Anxious,Poor,Bus,No
S9_E_C_0101,14,Male,Suburban,High,81.57,1.2,3,86.36,50.85,No,7.4,High,Positive,No,Yes,Yes,Yes,Yes,Yes,17,7,1,0,Medium,East,9th,C,,Farmer,Quiet,No,Stable,Average,Cycle,No
S11_E_B_0080,16,Female,Suburban,High,79.27,4.6,2,44.65,44.04,Yes,5.9,High,Positive,No,Yes,Yes,Yes,No,No,11,2,0,0,Low,East,11th,B,Master,Farmer,Quiet,Yes,Stressed,Poor,Walk,No
S8_S_A_0105,14,Female,Rural,Low,87.88,5.2,3,91.51,41.28,Yes,4.0,High,Positive,Yes,No,No,No,No,No,4,8,3,3,High,South,8th,A,,Farmer,Shared,No,Stable,Good,Walk,Yes
S6_S_A_0105,11,Female,Rural,High,86.97,1.2,3,41.69,52.01,No,4.4,Low,Neutral,No,No,Yes,Yes,No,Yes,1,3,2,0,Medium,South,6th,A,Master,Unemployed,Quiet,No,Anxious,Poor,Cycle,Yes
S10_S_C_0074,16,Female,Rural,Medium,93.21,4.4,3,40.0,77.05,Yes,4.0,Low,Negative,No,Yes,Yes,Yes,No,Yes,2,2,0,1,Medium,South,10th,C,High School,Farmer,Shared,No,Anxious,Poor,Bus,Yes
S10_W_A_0092,15,Male,Urban,High,93.56,5.3,3,46.68,88.53,Yes,4.6,High,Negative,Yes,Yes,Yes,No,No,No,11,8,0,3,High,West,10th,A,Master,Teacher,Shared,Yes,Stressed,Poor,Walk,Yes
S7_W_B_0095,13,Male,Rural,Low,80.72,4.6,0,52.3,93.71,No,5.3,High,Negative,Yes,No,No,No,Yes,No,8,5,3,4,Medium,West,7th,B,,Teacher,Shared,No,Anxious,Average,Bus,No
S8_W_A_0079,14,Female,Rural,High,83.99,2.3,1,66.8,48.05,No,4.9,High,Neutral,Yes,No,Yes,No,Yes,Yes,2,0,1,2,Low,West,8th,A,High School,Farmer,Quiet,No,Stressed,Poor,Cycle,No
S8_N_A_0096,13,Female,Rural,Medium,96.63,1.9,2,63.13,60.94,Yes,6.9,Low,Negative,Yes,No,No,No,No,No,12,2,0,2,High,North,8th,A,,Farmer,Shared,Yes,Anxious,Average,Bus,No
S6_N_C_0072,12,Female,Suburban,High,89.56,4.3,3,83.68,90.2,No,8.6,High,Negative,No,No,No,Yes,Yes,No,3,6,1,2,Low,North,6th,C,,Engineer,Quiet,No,Anxious,Average,Bus,Yes
S9_E_A_0073,14,Female,Urban,High,83.61,5.8,2,76.94,63.02,No,4.3,High,Neutral,Yes,No,Yes,Yes,Yes,No,11,1,4,3,Medium,East,9th,A,Bachelor,Teacher,Quiet,No,Anxious,Average,Car,No
S8_N_C_0079,14,Female,Urban,Low,93.85,3.9,1,54.24,56.12,No,6.4,High,Positive,No,Yes,Yes,Yes,No,Yes,1,4,0,1,Low,North,8th,C,,Unemployed,Quiet,Yes,Anxious,Average,Bus,Yes
S12_N_B_0100,17,Male,Rural,High,89.35,3.0,0,56.55,58.18,No,6.1,High,Neutral,Yes,Yes,Yes,Yes,Yes,No,11,2,3,2,Medium,North,12th,B,Master,Unemployed,Shared,Yes,Anxious,Good,Bus,Yes
S10_N_D_0063,15,Male,Urban,Medium,85.51,2.6,2,73.5,82.87,No,7.2,High,Negative,Yes,No,No,Yes,No,No,14,6,1,4,High,North,10th,D,High School,Engineer,Noisy,Yes,Stable,Average,Car,Yes
S6_S_B_0080,11,Male,Rural,Medium,76.92,3.0,1,84.47,48.57,No,6.7,High,Positive,No,No,Yes,Yes,No,No,6,4,0,0,Low,South,6th,B,,Unemployed,Quiet,No,Stable,Average,Car,Yes
S6_E_B_0087,11,Female,Rural,Medium,83.24,5.5,1,51.97,92.03,No,5.7,High,Positive,No,No,No,Yes,Yes,Yes,15,4,3,0,Low,East,6th,B,,Farmer,Noisy,Yes,Anxious,Good,Cycle,No
S12_E_A_0082,17,Male,Urban,High,87.36,2.6,1,65.95,64.94,Yes,6.1,Medium,Negative,No,No,No,No,Yes,No,1,1,2,1,Medium,East,12th,A,,Farmer,Quiet,No,Stable,Poor,Cycle,Yes
S11_S_B_0084,16,Male,Rural,Medium,90.63,1.2,3,61.67,75.01,Yes,9.0,High,Positive,No,Yes,Yes,No,Yes,Yes,10,9,4,1,Medium,South,11th,B,High School,Engineer,Shared,Yes,Stable,Poor,Bus,No
S8_E_D_0090,13,Female,Suburban,Medium,81.93,1.5,3,53.71,65.54,No,4.6,High,Positive,Yes,No,Yes,No,Yes,Yes,9,5,1,3,High,East,8th,D,Bachelor,Engineer,Shared,No,Stressed,Good,Car,No
S11_N_D_0096,16,Male,Rural,Low,82.98,3.2,0,87.81,68.16,Yes,8.1,Low,Negative,No,Yes,No,Yes,Yes,No,19,5,3,3,Low,North,11th,D,Master,Teacher,Quiet,No,Stressed,Average,Walk,No
S6_E_D_0091,12,Male,Urban,Low,83.44,1.4,1,60.86,75.27,Yes,7.8,Low,Positive,No,No,Yes,No,Yes,No,7,4,3,3,High,East,6th,D,High School,Farmer,Shared,No,Stressed,Good,Bus,No
S12_N_B_0101,17,Male,Suburban,Medium,85.04,3.9,2,50.14,86.43,No,5.5,Medium,Negative,No,Yes,No,Yes,Yes,Yes,0,8,3,3,High,North,12th,B,Bachelor,Teacher,Shared,No,Stressed,Good,Walk,No
S10_W_C_0098,16,Male,Suburban,Medium,76.41,5.3,0,55.12,42.41,Yes,4.1,High,Negative,No,Yes,No,Yes,Yes,No,13,7,4,3,Medium,West,10th,C,High School,Teacher,Shared,Yes,Stressed,Poor,Cycle,No
S12_E_A_0083,17,Female,Rural,Medium,84.77,4.9,0,76.09,70.39,No,4.3,Medium,Positive,Yes,Yes,No,No,No,Yes,3,7,4,3,Low,East,12th,A,,Engineer,Noisy,Yes,Stable,Average,Car,Yes
S7_N_B_0071,13,Female,Rural,Low,95.88,2.0,3,77.51,92.34,Yes,4.3,Medium,Positive,Yes,Yes,Yes,Yes,Yes,Yes,6,5,4,3,Medium,North,7th,B,Master,Engineer,Quiet,No,Stable,Good,Car,No
S7_S_D_0092,13,Female,Urban,Low,80.41,2.9,0,91.73,63.87,No,4.9,High,Negative,No,Yes,Yes,Yes,Yes,No,5,3,3,1,Low,South,7th,D,Bachelor,Unemployed,Noisy,Yes,Anxious,Good,Bus,Yes
S8_N_C_0080,14,Male,Rural,Low,97.31,5.9,1,87.84,48.44,Yes,8.9,High,Positive,Yes,Yes,Yes,Yes,No,Yes,9,3,3,0,Medium,North,8th,C,Bachelor,Unemployed,Shared,Yes,Anxious,Average,Walk,Yes
S9_S_C_0090,15,Male,Rural,High,89.88,4.1,2,53.95,88.06,Yes,5.5,Low,Negative,No,Yes,Yes,Yes,Yes,No,11,1,3,4,High,South,9th,C,Bachelor,Farmer,Quiet,No,Anxious,Good,Bus,Yes
S12_E_A_0084,17,Male,Suburban,Medium,92.02,5.6,2,88.01,97.66,Yes,5.5,Low,Neutral,No,No,Yes,Yes,No,Yes,17,8,1,4,High,East,12th,A,,Engineer,Shared,No,Stable,Average,Bus,No
S8_S_D_0091,13,Male,Urban,Medium,90.23,1.8,0,74.36,81.91,Yes,6.7,Medium,Negative,No,No,No,No,No,No,14,6,3,1,Low,South,8th,D,Master,Farmer,Noisy,No,Stressed,Good,Car,No
S6_N_A_0073,12,Female,Urban,Medium,80.55,3.3,1,92.53,97.75,No,5.8,Medium,Neutral,Yes,No,Yes,No,No,Yes,15,2,0,2,Low,North,6th,A,Bachelor,Engineer,Quiet,No,Stable,Average,Bus,Yes
S6_S_C_0089,12,Female,Urban,Low,87.29,4.5,2,71.51,89.23,Yes,7.6,Low,Neutral,Yes,No,No,Yes,No,Yes,3,8,3,2,High,South,6th,C,Bachelor,Unemployed,Shared,No,Stable,Poor,Walk,No
S10_E_A_0098,15,Female,Rural,Low,87.74,3.0,0,94.74,58.31,Yes,6.2,Low,Negative,No,Yes,No,Yes,Yes,Yes,3,2,4,0,High,East,10th,A,Master,Engineer,Shared,Yes,Stressed,Poor,Bus,No
S7_W_A_0077,13,Male,Suburban,High,87.91,4.0,2,91.8,90.73,No,8.6,Medium,Neutral,No,Yes,No,No,No,Yes,13,6,1,2,Medium,West,7th,A,High School,Engineer,Noisy,Yes,Stressed,Poor,Car,No
S11_N_B_0078,16,Female,Urban,Low,77.3,5.7,1,58.29,40.01,Yes,4.8,Medium,Neutral,Yes,Yes,No,Yes,No,Yes,3,5,2,2,Low,North,11th,B,High School,Teacher,Shared,No,Stressed,Good,Bus,No
S6_E_A_0085,12,Female,Rural,Medium,97.68,4.2,1,84.79,42.9,No,8.8,Low,Negative,No,Yes,Yes,Yes,No,No,5,8,3,4,Low,East,6th,A,,Teacher,Quiet,Yes,Stressed,Average,Bus,Yes
S12_W_D_0082,17,Male,Rural,High,85.81,2.3,3,55.32,43.4,Yes,4.6,Medium,Negative,No,No,No,No,No,No,0,3,2,2,Low,West,12th,D,,Farmer,Shared,No,Stressed,Good,Cycle,Yes
S8_E_B_0087,13,Male,Urban,Medium,95.61,2.5,2,92.23,68.01,No,4.1,Low,Neutral,No,Yes,No,No,Yes,Yes,6,5,1,1,Medium,East,8th,B,,Farmer,Quiet,No,Stable,Good,Walk,Yes
S6_W_B_0098,11,Female,Suburban,High,81.4,1.1,3,80.49,82.4,No,4.2,High,Neutral,No,Yes,Yes,No,No,Yes,4,0,3,1,Low,West,6th,B,Master,Teacher,Noisy,Yes,Stable,Good,Bus,No
S12_W_C_0086,17,Female,Rural,Medium,91.77,5.7,2,46.78,75.53,Yes,7.7,Low,Neutral,No,No,Yes,Yes,Yes,Yes,13,4,1,3,High,West,12th,C,,Teacher,Quiet,No,Stable,Average,Bus,Yes
S12_S_C_0081,17,Female,Urban,High,85.36,2.9,3,75.28,93.75,Yes,6.3,Medium,Negative,Yes,Yes,No,No,No,Yes,1,2,4,0,Medium,South,12th,C,High School,Teacher,Shared,Yes,Anxious,Good,Cycle,No
S10_E_B_0081,15,Male,Rural,Medium,76.39,5.9,1,90.47,44.0,No,6.0,High,Positive,No,No,Yes,Yes,Yes,No,5,2,2,2,High,East,10th,B,,Teacher,Quiet,Yes,Stable,Poor,Walk,Yes
S6_W_A_0093,12,Female,Rural,Medium,95.17,2.7,2,71.9,93.04,Yes,5.4,High,Negative,No,Yes,No,Yes,No,No,2,7,2,4,High,West,6th,A,Master,Unemployed,Quiet,No,Anxious,Good,Car,No
S10_E_D_0099,15,Male,Urban,Low,93.43,3.2,1,72.94,69.64,Yes,6.6,Medium,Neutral,No,No,No,No,Yes,Yes,19,8,3,3,High,East,10th,D,Master,Unemployed,Noisy,Yes,Stable,Good,Walk,No
S7_W_B_0096,13,Female,Suburban,Medium,79.36,5.1,3,87.29,97.47,Yes,7.0,Medium,Negative,No,No,No,Yes,No,Yes,3,3,4,1,Low,West,7th,B,High School,Teacher,Shared,Yes,Stressed,Average,Walk,Yes
S12_S_D_0074,17,Female,Rural,High,95.37,1.7,3,79.54,51.4,No,7.1,Medium,Negative,No,No,Yes,Yes,Yes,No,16,9,4,0,High,South,12th,D,Bachelor,Teacher,Quiet,No,Stable,Good,Walk,No
S6_E_D_0092,12,Female,Rural,Medium,81.28,1.4,0,40.6,83.51,Yes,6.0,Medium,Neutral,Yes,Yes,Yes,Yes,No,No,0,9,0,1,High,East,6th,D,Master,Unemployed,Noisy,No,Stressed,Good,Walk,Yes
S10_N_A_0084,15,Male,Rural,Low,83.93,3.2,0,62.08,61.51,Yes,8.7,Medium,Negative,Yes,No,Yes,No,No,Yes,18,9,0,3,Low,North,10th,A,,Engineer,Noisy,Yes,Stable,Poor,Walk,Yes
S8_W_C_0084,14,Male,Urban,Low,87.63,2.3,1,73.0,47.49,Yes,8.4,High,Positive,No,No,No,No,Yes,Yes,5,0,3,2,High,West,8th,C,Bachelor,Engineer,Quiet,Yes,Stable,Poor,Bus,Yes
S12_S_C_0082,17,Female,Rural,Low,76.85,1.7,3,96.3,89.69,Yes,8.6,High,Positive,No,No,No,No,Yes,Yes,7,0,2,4,Medium,South,12th,C,High School,Teacher,Quiet,No,Anxious,Average,Cycle,No
S9_S_B_0085,15,Female,Urban,High,88.13,3.6,1,86.58,78.25,Yes,8.9,Medium,Negative,Yes,No,No,Yes,No,Yes,9,7,4,3,Low,South,9th,B,Bachelor,Unemployed,Quiet,Yes,Stable,Poor,Cycle,No
S10_N_A_0085,15,Female,Rural,Low,99.43,3.1,3,63.7,46.98,No,7.5,High,Neutral,No,Yes,No,Yes,No,Yes,10,5,4,2,Low,North,10th,A,High School,Teacher,Quiet,No,Stable,Average,Walk,No
S6_E_C_0076,12,Female,Rural,High,81.28,1.0,2,44.39,44.62,Yes,5.0,Medium,Positive,Yes,Yes,No,No,Yes,Yes,3,3,0,0,Low,East,6th,C,Master,Engineer,Noisy,Yes,Stable,Good,Cycle,Yes
S9_N_A_0099,14,Female,Rural,Low,84.15,2.0,3,50.88,90.76,Yes,8.6,Low,Positive,No,No,No,No,No,Yes,9,8,2,1,Low,North,9th,A,,Engineer,Quiet,No,Stressed,Poor,Bus,Yes
S11_W_C_0069,16,Male,Urban,Low,78.15,2.3,3,73.22,86.82,Yes,4.5,Medium,Negative,No,Yes,Yes,Yes,Yes,No,13,2,3,3,Medium,West,11th,C,Bachelor,Engineer,Shared,No,Anxious,Poor,Walk,No
S6_W_A_0094,12,Female,Urban,Medium,93.36,2.4,2,97.16,79.05,Yes,6.3,High,Negative,Yes,No,Yes,Yes,Yes,No,18,8,2,1,High,West,6th,A,High School,Teacher,Shared,Yes,Stressed,Average,Car,Yes
S10_W_B_0085,15,Female,Urban,High,90.96,5.6,3,95.0,49.53,Yes,8.1,Medium,Negative,Yes,Yes,No,No,No,No,17,2,1,0,High,West,10th,B,Master,Engineer,Quiet,No,Stressed,Average,Cycle,No
S8_N_D_0087,13,Male,Rural,High,92.71,5.9,0,68.29,50.01,No,6.0,Low,Neutral,Yes,No,Yes,Yes,Yes,No,6,9,1,2,Low,North,8th,D,Bachelor,Unemployed,Quiet,Yes,Stable,Poor,Cycle,No
S11_W_B_0096,16,Female,Suburban,Medium,97.19,2.0,0,62.05,42.48,Yes,6.9,High,Neutral,Yes,No,No,No,No,No,7,3,4,3,Medium,West,11th,B,,Teacher,Shared,Yes,Stable,Poor,Bus,Yes
S6_S_B_0081,12,Female,Rural,Low,92.59,1.2,3,47.32,54.76,Yes,8.5,High,Neutral,Yes,No,No,Yes,No,Yes,15,1,4,0,Low,South,6th,B,High School,Engineer,Quiet,No,Stressed,Good,Car,No
S8_E_C_0092,13,Male,Urban,Low,88.37,2.3,1,66.61,74.03,No,7.3,Low,Neutral,Yes,No,No,Yes,No,Yes,11,2,2,2,Medium,East,8th,C,Master,Teacher,Quiet,Yes,Anxious,Good,Cycle,Yes
S9_N_D_0091,14,Female,Suburban,Low,87.95,1.1,1,93.34,50.65,Yes,4.8,Low,Negative,No,No,Yes,Yes,No,No,18,7,0,2,High,North,9th,D,,Unemployed,Quiet,Yes,Stable,Average,Cycle,No
S10_W_A_0093,15,Male,Rural,High,81.45,2.5,2,55.81,97.97,No,7.9,Low,Negative,Yes,Yes,No,No,No,Yes,12,8,1,3,Medium,West,10th,A,Master,Unemployed,Shared,No,Stable,Good,Bus,Yes
S7_S_B_0068,13,Male,Urban,High,80.06,2.4,3,89.51,59.61,Yes,6.7,High,Positive,Yes,No,No,Yes,Yes,No,10,0,3,0,High,South,7th,B,High School,Unemployed,Noisy,Yes,Anxious,Good,Bus,No
S9_W_D_0087,14,Male,Rural,High,98.65,4.8,3,64.3,82.39,No,7.1,High,Neutral,Yes,Yes,Yes,No,No,Yes,13,1,2,0,Low,West,9th,D,Bachelor,Teacher,Noisy,Yes,Stable,Poor,Car,Yes
S8_N_C_0081,14,Female,Suburban,High,83.57,4.7,2,54.76,99.34,Yes,6.2,High,Negative,No,Yes,No,Yes,Yes,No,1,4,3,4,High,North,8th,C,Master,Engineer,Shared,Yes,Anxious,Poor,Walk,No
S7_N_D_0079,13,Female,Rural,Medium,81.38,1.7,0,50.18,64.0,Yes,4.6,High,Positive,Yes,Yes,Yes,No,Yes,No,0,0,4,1,Low,North,7th,D,High School,Unemployed,Quiet,No,Stressed,Poor,Walk,Yes
S12_W_C_0087,17,Female,Suburban,High,97.98,3.5,0,95.91,62.37,Yes,7.9,Medium,Positive,Yes,No,No,No,Yes,Yes,1,9,2,1,Low,West,12th,C,High School,Teacher,Noisy,No,Anxious,Poor,Cycle,No
S9_N_B_0095,14,Male,Rural,Medium,96.27,3.6,3,79.95,55.15,No,5.4,Low,Negative,No,No,Yes,Yes,No,No,2,1,0,2,High,North,9th,B,High School,Unemployed,Quiet,Yes,Stressed,Poor,Car,No
S7_N_D_0080,13,Male,Rural,High,85.79,4.6,3,81.69,64.22,No,6.8,Low,Negative,No,No,No,No,No,No,7,3,4,3,Medium,North,7th,D,Master,Farmer,Shared,Yes,Anxious,Poor,Walk,No
S10_N_B_0081,15,Male,Rural,High,80.53,2.9,1,70.56,85.15,Yes,7.9,High,Negative,Yes,No,No,No,Yes,No,10,8,3,4,Medium,North,10th,B,High School,Unemployed,Quiet,No,Anxious,Poor,Walk,No
S7_E_C_0092,13,Male,Urban,Medium,84.22,3.9,1,90.95,64.97,Yes,5.6,Low,Positive,Yes,Yes,Yes,No,No,No,15,4,3,0,Medium,East,7th,C,Bachelor,Engineer,Noisy,Yes,Stressed,Poor,Cycle,Yes
S9_N_B_0096,15,Male,Suburban,Low,82.97,3.5,2,55.15,86.28,No,6.7,Low,Neutral,Yes,No,No,Yes,No,Yes,18,8,3,4,Low,North,9th,B,,Teacher,Shared,No,Stable,Average,Car,Yes
S11_E_A_0088,17,Female,Rural,Medium,98.09,1.5,1,89.55,87.81,Yes,4.4,Medium,Positive,Yes,No,Yes,No,No,No,13,2,3,4,High,East,11th,A,,Unemployed,Quiet,No,Stressed,Good,Bus,Yes
S11_N_B_0079,17,Female,Suburban,Low,96.68,3.2,2,97.75,99.23,No,6.0,High,Neutral,Yes,Yes,Yes,No,No,Yes,11,3,4,2,Medium,North,11th,B,High School,Engineer,Noisy,Yes,Stressed,Average,Car,Yes
S10_N_D_0064,15,Female,Urban,Medium,75.79,5.0,0,50.56,89.81,No,4.4,Medium,Negative,Yes,No,No,No,Yes,Yes,0,1,2,0,Low,North,10th,D,,Teacher,Quiet,No,Stable,Good,Bus,Yes
S10_S_D_0083,15,Female,Urban,Low,97.31,3.8,2,65.33,76.97,Yes,4.0,Low,Neutral,No,No,No,Yes,No,Yes,6,7,2,2,Low,South,10th,D,Master,Engineer,Shared,No,Stable,Good,Bus,No
S6_S_D_0074,12,Male,Urban,Low,75.31,2.5,0,53.76,62.85,No,4.3,Low,Neutral,No,No,No,No,Yes,Yes,13,3,1,1,Low,South,6th,D,,Teacher,Noisy,No,Stable,Poor,Car,Yes
S7_E_A_0093,13,Male,Suburban,Low,80.31,3.0,2,81.74,71.12,Yes,8.3,High,Negative,Yes,No,Yes,No,Yes,No,5,0,4,0,Medium,East,7th,A,Master,Teacher,Shared,Yes,Stable,Poor,Walk,Yes
S12_W_A_0098,17,Male,Urban,Medium,76.35,1.5,3,71.95,77.9,No,7.3,Low,Negative,No,No,No,Yes,Yes,No,9,7,1,3,Medium,West,12th,A,,Unemployed,Quiet,Yes,Anxious,Poor,Car,No
S8_E_C_0093,14,Female,Urban,High,99.65,4.5,3,44.42,54.59,Yes,6.7,Medium,Positive,No,No,No,No,Yes,No,9,6,4,0,High,East,8th,C,High School,Unemployed,Shared,Yes,Stable,Average,Car,Yes
S12_N_C_0067,17,Female,Urban,Low,87.02,2.2,1,55.25,53.48,No,7.6,High,Positive,No,Yes,Yes,No,No,No,3,2,2,2,Low,North,12th,C,,Teacher,Shared,Yes,Stressed,Poor,Walk,No
S8_N_B_0084,14,Male,Rural,Low,81.52,1.9,2,79.71,75.75,Yes,7.7,Medium,Positive,No,No,No,No,No,Yes,0,3,4,4,Medium,North,8th,B,Master,Engineer,Shared,No,Stressed,Poor,Walk,Yes
S8_N_C_0082,14,Male,Urban,Low,77.18,3.3,3,97.69,68.53,No,8.5,High,Neutral,No,No,Yes,Yes,Yes,Yes,10,2,0,2,Medium,North,8th,C,Bachelor,Unemployed,Noisy,Yes,Anxious,Good,Car,No
S11_W_B_0097,16,Female,Urban,High,84.53,5.4,1,72.83,74.99,Yes,5.4,Medium,Negative,No,Yes,No,No,Yes,No,13,7,4,1,Low,West,11th,B,Master,Engineer,Shared,No,Anxious,Good,Walk,No
S6_W_C_0073,12,Male,Urban,Medium,90.82,4.1,0,95.93,87.77,Yes,8.1,High,Neutral,No,No,Yes,No,No,Yes,11,7,1,3,Low,West,6th,C,Master,Engineer,Shared,No,Anxious,Poor,Cycle,Yes
S10_N_A_0086,16,Male,Urban,Low,82.23,5.2,0,52.68,90.29,No,8.1,Low,Neutral,Yes,No,No,No,No,No,17,6,4,3,Medium,North,10th,A,High School,Teacher,Shared,No,Anxious,Good,Walk,No
S8_S_A_0106,14,Female,Urban,High,78.03,5.0,3,81.94,56.54,Yes,7.9,Low,Neutral,Yes,Yes,Yes,No,No,No,8,2,2,4,Low,South,8th,A,Bachelor,Farmer,Shared,No,Anxious,Good,Walk,Yes
S8_N_A_0097,14,Female,Suburban,Medium,85.82,3.1,0,49.05,42.92,No,6.4,High,Negative,No,No,Yes,Yes,Yes,Yes,6,4,4,0,Low,North,8th,A,Bachelor,Farmer,Quiet,Yes,Stressed,Average,Walk,Yes
